semana_fin,pais,casos_semana,factor_crec_7d
2024-12-01,Ecuador,8.0,0.7272727272727273
2024-12-02,Ecuador,8.0,0.7272727272727273
2024-12-03,Ecuador,34.0,4.25
2024-12-04,Ecuador,34.0,4.25
2024-12-05,Ecuador,34.0,4.25
2024-12-06,Ecuador,34.0,4.25
2024-12-07,Ecuador,34.0,4.25
2024-12-08,Ecuador,34.0,4.25
2024-12-09,Ecuador,34.0,4.25
2024-12-10,Ecuador,33.0,0.9705882352941176
2024-12-11,Ecuador,33.0,0.9705882352941176
2024-12-12,Ecuador,33.0,0.9705882352941176
2024-12-13,Ecuador,33.0,0.9705882352941176
2024-12-14,Ecuador,33.0,0.9705882352941176
2024-12-15,Ecuador,33.0,0.9705882352941176
2024-12-16,Ecuador,33.0,0.9705882352941176
2024-12-17,Ecuador,21.0,0.6363636363636364
2024-12-18,Ecuador,21.0,0.6363636363636364
2024-12-19,Ecuador,21.0,0.6363636363636364
2024-12-20,Ecuador,21.0,0.6363636363636364
2024-12-21,Ecuador,21.0,0.6363636363636364
2024-12-22,Ecuador,21.0,0.6363636363636364
2024-12-23,Ecuador,21.0,0.6363636363636364
2024-12-24,Ecuador,35.0,1.6666666666666667
2024-12-25,Ecuador,35.0,1.6666666666666667
2024-12-26,Ecuador,35.0,1.6666666666666667
2024-12-27,Ecuador,35.0,1.6666666666666667
2024-12-28,Ecuador,35.0,1.6666666666666667
2024-12-29,Ecuador,35.0,1.6666666666666667
2024-12-30,Ecuador,35.0,1.6666666666666667
2024-12-31,Ecuador,27.0,0.7714285714285715
2025-01-01,Ecuador,27.0,0.7714285714285715
2025-01-02,Ecuador,27.0,0.7714285714285715
2025-01-03,Ecuador,27.0,0.7714285714285715
2025-01-04,Ecuador,27.0,0.7714285714285715
2025-01-05,Ecuador,27.0,0.7714285714285715
2025-01-06,Ecuador,27.0,0.7714285714285715
2025-01-07,Ecuador,80.0,2.962962962962963
2025-01-08,Ecuador,80.0,2.962962962962963
2025-01-09,Ecuador,80.0,2.962962962962963
2025-01-10,Ecuador,80.0,2.962962962962963
2025-01-11,Ecuador,80.0,2.962962962962963
2025-01-12,Ecuador,80.0,2.962962962962963
2025-01-13,Ecuador,80.0,2.962962962962963
2025-01-14,Ecuador,103.0,1.2875
2025-01-15,Ecuador,103.0,1.2875
2025-01-16,Ecuador,103.0,1.2875
2025-01-17,Ecuador,103.0,1.2875
2025-01-18,Ecuador,103.0,1.2875
2025-01-19,Ecuador,103.0,1.2875
2025-01-20,Ecuador,103.0,1.2875
2025-01-21,Ecuador,150.0,1.4563106796116505
2025-01-22,Ecuador,150.0,1.4563106796116505
2025-01-23,Ecuador,150.0,1.4563106796116505
2025-01-24,Ecuador,150.0,1.4563106796116505
2025-01-25,Ecuador,150.0,1.4563106796116505
2025-01-26,Ecuador,150.0,1.4563106796116505
2025-01-27,Ecuador,150.0,1.4563106796116505
2025-01-28,Ecuador,121.0,0.8066666666666666
2025-01-29,Ecuador,121.0,0.8066666666666666
2025-01-30,Ecuador,121.0,0.8066666666666666
2025-01-31,Ecuador,121.0,0.8066666666666666
2025-02-01,Ecuador,121.0,0.8066666666666666
2025-02-02,Ecuador,121.0,0.8066666666666666
2025-02-03,Ecuador,121.0,0.8066666666666666
2025-02-04,Ecuador,122.0,1.0082644628099173
2025-02-05,Ecuador,122.0,1.0082644628099173
2025-02-06,Ecuador,122.0,1.0082644628099173
2025-02-07,Ecuador,122.0,1.0082644628099173
2025-02-08,Ecuador,122.0,1.0082644628099173
2025-02-09,Ecuador,122.0,1.0082644628099173
2025-02-10,Ecuador,122.0,1.0082644628099173
2025-02-11,Ecuador,96.0,0.7868852459016393
2025-02-12,Ecuador,96.0,0.7868852459016393
2025-02-13,Ecuador,96.0,0.7868852459016393
2025-02-14,Ecuador,96.0,0.7868852459016393
2025-02-15,Ecuador,96.0,0.7868852459016393
2025-02-16,Ecuador,96.0,0.7868852459016393
2025-02-17,Ecuador,96.0,0.7868852459016393
2025-02-18,Ecuador,69.0,0.71875
2025-02-19,Ecuador,69.0,0.71875
2025-02-20,Ecuador,69.0,0.71875
2025-02-21,Ecuador,69.0,0.71875
2025-02-22,Ecuador,69.0,0.71875
2025-02-23,Ecuador,69.0,0.71875
2025-02-24,Ecuador,69.0,0.71875
2025-02-25,Ecuador,64.0,0.927536231884058
2025-02-26,Ecuador,64.0,0.927536231884058
2025-02-27,Ecuador,64.0,0.927536231884058
2025-02-28,Ecuador,64.0,0.927536231884058
2025-03-01,Ecuador,64.0,0.927536231884058
2025-03-02,Ecuador,64.0,0.927536231884058
2025-03-03,Ecuador,64.0,0.927536231884058
2025-03-04,Ecuador,58.0,0.90625
2025-03-05,Ecuador,58.0,0.90625
2025-03-06,Ecuador,58.0,0.90625
2025-03-07,Ecuador,58.0,0.90625
2025-03-08,Ecuador,58.0,0.90625
2025-03-09,Ecuador,58.0,0.90625
2025-03-10,Ecuador,58.0,0.90625
2025-03-11,Ecuador,69.0,1.1896551724137931
2025-03-12,Ecuador,69.0,1.1896551724137931
2025-03-13,Ecuador,69.0,1.1896551724137931
2025-03-14,Ecuador,69.0,1.1896551724137931
2025-03-15,Ecuador,69.0,1.1896551724137931
2025-03-16,Ecuador,69.0,1.1896551724137931
2025-03-17,Ecuador,69.0,1.1896551724137931
2025-03-18,Ecuador,40.0,0.5797101449275363
2025-03-19,Ecuador,40.0,0.5797101449275363
2025-03-20,Ecuador,40.0,0.5797101449275363
2025-03-21,Ecuador,40.0,0.5797101449275363
2025-03-22,Ecuador,40.0,0.5797101449275363
2025-03-23,Ecuador,40.0,0.5797101449275363
2025-03-24,Ecuador,40.0,0.5797101449275363
2025-03-25,Ecuador,27.0,0.675
2025-03-26,Ecuador,27.0,0.675
2025-03-27,Ecuador,27.0,0.675
2025-03-28,Ecuador,27.0,0.675
2025-03-29,Ecuador,27.0,0.675
2025-03-30,Ecuador,27.0,0.675
2025-03-31,Ecuador,27.0,0.675
2025-04-01,Ecuador,31.0,1.1481481481481481
2025-04-02,Ecuador,31.0,1.1481481481481481
2025-04-03,Ecuador,31.0,1.1481481481481481
2025-04-04,Ecuador,31.0,1.1481481481481481
2025-04-05,Ecuador,31.0,1.1481481481481481
2025-04-06,Ecuador,31.0,1.1481481481481481
2025-04-07,Ecuador,31.0,1.1481481481481481
2025-04-08,Ecuador,20.0,0.6451612903225806
2025-04-09,Ecuador,20.0,0.6451612903225806
2025-04-10,Ecuador,20.0,0.6451612903225806
2025-04-11,Ecuador,20.0,0.6451612903225806
2025-04-12,Ecuador,20.0,0.6451612903225806
2025-04-13,Ecuador,20.0,0.6451612903225806
2025-04-14,Ecuador,20.0,0.6451612903225806
2025-04-15,Ecuador,12.0,0.6
2025-04-16,Ecuador,12.0,0.6
2025-04-17,Ecuador,12.0,0.6
2025-04-18,Ecuador,12.0,0.6
2025-04-19,Ecuador,12.0,0.6
2025-04-20,Ecuador,12.0,0.6
2025-04-21,Ecuador,12.0,0.6
2025-04-22,Ecuador,13.0,1.0833333333333333
2025-04-23,Ecuador,13.0,1.0833333333333333
2025-04-24,Ecuador,13.0,1.0833333333333333
2025-04-25,Ecuador,13.0,1.0833333333333333
2025-04-26,Ecuador,13.0,1.0833333333333333
2025-04-27,Ecuador,13.0,1.0833333333333333
2025-04-28,Ecuador,13.0,1.0833333333333333
2025-04-29,Ecuador,11.0,0.8461538461538461
2025-04-30,Ecuador,11.0,0.8461538461538461
2025-05-01,Ecuador,11.0,0.8461538461538461
2025-05-02,Ecuador,11.0,0.8461538461538461
2025-05-03,Ecuador,11.0,0.8461538461538461
2025-05-04,Ecuador,11.0,0.8461538461538461
2025-05-05,Ecuador,11.0,0.8461538461538461
2025-05-06,Ecuador,14.0,1.2727272727272727
2025-05-07,Ecuador,14.0,1.2727272727272727
2025-05-08,Ecuador,14.0,1.2727272727272727
2025-05-09,Ecuador,14.0,1.2727272727272727
2025-05-10,Ecuador,14.0,1.2727272727272727
2025-05-11,Ecuador,14.0,1.2727272727272727
2025-05-12,Ecuador,14.0,1.2727272727272727
2025-05-13,Ecuador,15.0,1.0714285714285714
2025-05-14,Ecuador,15.0,1.0714285714285714
2025-05-15,Ecuador,15.0,1.0714285714285714
2025-05-16,Ecuador,15.0,1.0714285714285714
2025-05-17,Ecuador,15.0,1.0714285714285714
2025-05-18,Ecuador,15.0,1.0714285714285714
2025-05-19,Ecuador,15.0,1.0714285714285714
2025-05-20,Ecuador,10.0,0.6666666666666666
2025-05-21,Ecuador,10.0,0.6666666666666666
2025-05-22,Ecuador,10.0,0.6666666666666666
2025-05-23,Ecuador,10.0,0.6666666666666666
2025-05-24,Ecuador,10.0,0.6666666666666666
2025-05-25,Ecuador,10.0,0.6666666666666666
2025-05-26,Ecuador,10.0,0.6666666666666666
2025-05-27,Ecuador,16.0,1.6
2025-05-28,Ecuador,16.0,1.6
2025-05-29,Ecuador,16.0,1.6
2025-05-30,Ecuador,16.0,1.6
2025-05-31,Ecuador,16.0,1.6
2025-06-01,Ecuador,16.0,1.6
2025-06-02,Ecuador,16.0,1.6
2025-06-03,Ecuador,68.0,4.25
2025-06-04,Ecuador,68.0,4.25
2025-06-05,Ecuador,68.0,4.25
2025-06-06,Ecuador,68.0,4.25
2025-06-07,Ecuador,68.0,4.25
2025-06-08,Ecuador,68.0,4.25
2025-06-09,Ecuador,68.0,4.25
2025-06-10,Ecuador,11.0,0.16176470588235295
2025-06-11,Ecuador,11.0,0.16176470588235295
2025-06-12,Ecuador,11.0,0.16176470588235295
2025-06-13,Ecuador,11.0,0.16176470588235295
2025-06-14,Ecuador,11.0,0.16176470588235295
2025-06-15,Ecuador,11.0,0.16176470588235295
2025-06-16,Ecuador,11.0,0.16176470588235295
2025-06-17,Ecuador,8.0,0.7272727272727273
2025-06-18,Ecuador,8.0,0.7272727272727273
2025-06-19,Ecuador,8.0,0.7272727272727273
2025-06-20,Ecuador,8.0,0.7272727272727273
2025-06-21,Ecuador,8.0,0.7272727272727273
2025-06-22,Ecuador,8.0,0.7272727272727273
2025-06-23,Ecuador,8.0,0.7272727272727273
2025-06-24,Ecuador,20.0,2.5
2025-06-25,Ecuador,20.0,2.5
2025-06-26,Ecuador,20.0,2.5
2025-06-27,Ecuador,20.0,2.5
2025-06-28,Ecuador,20.0,2.5
2025-06-29,Ecuador,20.0,2.5
2025-06-30,Ecuador,20.0,2.5
2025-07-01,Ecuador,23.0,1.15
2025-07-02,Ecuador,23.0,1.15
2025-07-03,Ecuador,23.0,1.15
2025-07-04,Ecuador,23.0,1.15
2025-07-05,Ecuador,23.0,1.15
2025-07-06,Ecuador,23.0,1.15
2025-07-07,Ecuador,23.0,1.15
2025-07-08,Ecuador,63.0,2.739130434782609
2025-07-09,Ecuador,63.0,2.739130434782609
2025-07-10,Ecuador,63.0,2.739130434782609
2025-07-11,Ecuador,63.0,2.739130434782609
2025-07-12,Ecuador,63.0,2.739130434782609
2025-07-13,Ecuador,63.0,2.739130434782609
2025-07-14,Ecuador,63.0,2.739130434782609
2025-07-15,Ecuador,24.0,0.38095238095238093
2025-07-16,Ecuador,24.0,0.38095238095238093
2025-07-17,Ecuador,24.0,0.38095238095238093
2025-07-18,Ecuador,24.0,0.38095238095238093
2025-07-19,Ecuador,24.0,0.38095238095238093
2025-07-20,Ecuador,24.0,0.38095238095238093
2025-07-21,Ecuador,24.0,0.38095238095238093
2025-07-22,Ecuador,0.0,0.0
2025-07-23,Ecuador,0.0,0.0
2025-07-24,Ecuador,0.0,0.0
2025-07-25,Ecuador,0.0,0.0
2025-07-26,Ecuador,0.0,0.0
2025-07-27,Ecuador,0.0,0.0
2025-07-28,Ecuador,0.0,0.0
